Run,Fe_peak,Corr,Evaluated
19434,0.0,4234.736842105263,4234.736842105263
19435,0.0,4234.736842105263,4234.736842105263
19437,0.0,4234.736842105263,4234.736842105263
19438,0.0,4234.736842105263,4234.736842105263
19439,0.0,4234.736842105263,4234.736842105263
19440,0.0,4234.736842105263,4234.736842105263
19441,0.0,4234.736842105263,4234.736842105263
19442,0.0,3798.9473684210525,3798.9473684210525
19443,0.0,3798.9473684210525,3798.9473684210525
19444,0.0,3798.9473684210525,3798.9473684210525
19446,0.0,3798.9473684210525,3798.9473684210525
19447,0.0,3798.9473684210525,3798.9473684210525
19448,0.0,3798.9473684210525,3798.9473684210525
19449,0.0,3798.9473684210525,3798.9473684210525
19450,0.0,3798.9473684210525,3798.9473684210525
19451,0.0,3798.9473684210525,3798.9473684210525
19452,0.0,3798.9473684210525,3798.9473684210525
19453,0.0,3798.9473684210525,3798.9473684210525
19455,0.0,3798.9473684210525,3798.9473684210525
19456,0.0,3798.9473684210525,3798.9473684210525
19457,0.0,3798.9473684210525,3798.9473684210525
19458,0.0,3798.9473684210525,3798.9473684210525
19459,0.0,3798.9473684210525,3798.9473684210525
19460,0.0,3798.9473684210525,3798.9473684210525
19461,0.0,3798.9473684210525,3798.9473684210525
19462,0.0,3798.9473684210525,3798.9473684210525
19464,0.0,4537.894736842105,4537.894736842105
19465,0.0,4537.894736842105,4537.894736842105
19466,0.0,4537.894736842105,4537.894736842105
19467,0.0,4537.894736842105,4537.894736842105
19468,0.0,4537.894736842105,4537.894736842105
19469,0.0,4537.894736842105,4537.894736842105
19470,0.0,4537.894736842105,4537.894736842105
19471,0.0,4537.894736842105,4537.894736842105
19473,0.0,4537.894736842105,4537.894736842105
19474,0.0,4537.894736842105,4537.894736842105
19475,0.0,4537.894736842105,4537.894736842105
19476,0.0,4537.894736842105,4537.894736842105
19477,0.0,4537.894736842105,4537.894736842105
19478,0.0,4537.894736842105,4537.894736842105
19479,0.0,4537.894736842105,4537.894736842105
19480,0.0,4537.894736842105,4537.894736842105
19482,0.0,4537.894736842105,4537.894736842105
19483,0.0,4537.894736842105,4537.894736842105
19484,0.0,4537.894736842105,4537.894736842105
19485,0.0,4104.0,4104.0
19486,0.0,4104.0,4104.0
19487,0.0,4104.0,4104.0
19488,0.0,4104.0,4104.0
19489,0.0,4104.0,4104.0
19491,0.0,4104.0,4104.0
19492,0.0,4104.0,4104.0
19493,0.0,4104.0,4104.0
19494,0.0,4104.0,4104.0
19495,0.0,4104.0,4104.0
19496,0.0,4104.0,4104.0
19497,0.0,4104.0,4104.0
19498,0.0,4104.0,4104.0
19500,0.0,4104.0,4104.0
19501,0.0,4104.0,4104.0
19502,0.0,4104.0,4104.0
19503,0.0,4104.0,4104.0
19504,0.0,4104.0,4104.0
19505,0.0,4104.0,4104.0
19506,0.0,4104.0,4104.0
19507,0.0,4800.0,4800.0
19509,0.0,4800.0,4800.0
19510,0.0,4800.0,4800.0
19511,0.0,4800.0,4800.0
19512,0.0,4800.0,4800.0
19513,0.0,4800.0,4800.0
19514,0.0,4800.0,4800.0
19515,0.0,4800.0,4800.0
19516,0.0,4800.0,4800.0
19518,0.0,4800.0,4800.0
19519,0.0,4800.0,4800.0
19520,0.0,4800.0,4800.0
19521,0.0,4800.0,4800.0
19522,0.0,4800.0,4800.0
19523,0.0,4800.0,4800.0
19524,0.0,4800.0,4800.0
19525,0.0,4800.0,4800.0
19527,0.0,4800.0,4800.0
19528,0.0,3690.0,3690.0
19529,0.0,3690.0,3690.0
19530,0.0,3690.0,3690.0
19531,0.0,3690.0,3690.0
19532,0.0,3690.0,3690.0
19533,0.0,3690.0,3690.0
19534,0.0,3690.0,3690.0
19544,0.0,3690.0,3690.0
19545,0.0,3690.0,3690.0
19546,0.0,3690.0,3690.0
19547,4753.232528270229,4753.232528270229,3690.0
19548,0.0,3690.0,3690.0
19549,0.0,3928.235294117647,3928.235294117647
19551,0.0,3928.235294117647,3928.235294117647
19553,5243.932542624128,5243.932542624128,3928.235294117647
19554,4632.961657406771,4632.961657406771,3928.235294117647
19555,5006.909665620666,5006.909665620666,3928.235294117647
19556,4521.381522388756,4521.381522388756,3928.235294117647
19558,4766.5660247108035,4766.5660247108035,3928.235294117647
19559,4608.411107864506,4608.411107864506,3928.235294117647
19560,4662.748490996613,4662.748490996613,3928.235294117647
19561,4406.7869573011685,4406.7869573011685,3928.235294117647
19563,4983.646238351484,4983.646238351484,3928.235294117647
19564,4980.431185139223,4980.431185139223,3928.235294117647
19565,4817.172663145481,4817.172663145481,3928.235294117647
19566,4876.438239207424,4876.438239207424,3928.235294117647
19568,4882.922210537572,4882.922210537572,3928.235294117647
19569,4658.349489479434,4658.349489479434,3928.235294117647
19570,4934.5455484369895,4934.5455484369895,3928.235294117647
19571,4991.322565436453,4991.322565436453,3737.6470588235293
19573,4769.565865634898,4769.565865634898,3737.6470588235293
19574,4951.157822026985,4951.157822026985,3737.6470588235293
19575,5026.183215708335,5026.183215708335,3737.6470588235293
19576,4768.7950223389225,4768.7950223389225,3737.6470588235293
19578,4924.283837838498,4924.283837838498,3737.6470588235293
19579,4883.13249291298,4883.13249291298,3737.6470588235293
19580,5012.452575566936,5012.452575566936,3737.6470588235293
19581,4850.081805058162,4850.081805058162,3737.6470588235293
19583,4982.592765697884,4982.592765697884,3737.6470588235293
19584,4826.679241135447,4826.679241135447,3737.6470588235293
19585,4854.362448710066,4854.362448710066,3737.6470588235293
19586,4837.165266460936,4837.165266460936,3737.6470588235293
19588,5085.299409651357,5085.299409651357,3737.6470588235293
19589,4964.478062550174,4964.478062550174,3737.6470588235293
19590,4759.009081645417,4759.009081645417,3737.6470588235293
19591,4628.584848413105,4628.584848413105,3737.6470588235293
19593,5048.919893520163,5048.919893520163,4837.5
19594,5040.5965496944755,5040.5965496944755,4837.5
19595,4796.870741236194,4796.870741236194,4837.5
19596,4758.169169214682,4758.169169214682,4837.5
19598,4747.1673366617715,4747.1673366617715,4837.5
19599,5257.003544894638,5257.003544894638,4837.5
19600,4781.040105112178,4781.040105112178,4837.5
19601,4932.939567930895,4932.939567930895,4837.5
19603,5271.502416076943,5271.502416076943,4837.5
19604,4826.936799527946,4826.936799527946,4837.5
19605,5144.220827472487,5144.220827472487,4837.5
19606,4740.073876232075,4740.073876232075,4837.5
19608,5032.023941225168,5032.023941225168,4837.5
19609,5152.236139504732,5152.236139504732,4837.5
19610,4596.824442016109,4596.824442016109,4837.5
19611,5212.696672831577,5212.696672831577,4837.5
19613,4917.744736189239,4917.744736189239,4320.0
19614,5176.734085411767,5176.734085411767,4320.0
19615,5166.2988789824985,5166.2988789824985,4320.0
19616,5233.288737084087,5233.288737084087,4320.0
19618,5145.048237946676,5145.048237946676,4320.0
19619,5302.935423695163,5302.935423695163,4320.0
19620,4891.902173847374,4891.902173847374,4320.0
19621,4858.368835238327,4858.368835238327,4320.0
19623,5033.386978561441,5033.386978561441,4320.0
19624,5211.40313247583,5211.40313247583,4320.0
19625,5184.926963508943,5184.926963508943,4320.0
19626,5121.856900638698,5121.856900638698,4320.0
19628,4992.014574172826,4992.014574172826,4320.0
19629,2752.4197432753635,2752.4197432753635,4320.0
19630,5281.042885286323,5281.042885286323,4320.0
19631,4626.021314824312,4626.021314824312,4320.0
19633,-661937.665984164,4626.021314824312,4320.0
19634,5026.588202291805,5026.588202291805,4320.0
19635,4928.976045142097,4928.976045142097,4034.1176470588234
19636,5013.554949668172,5013.554949668172,4034.1176470588234
19638,5074.296416659236,5074.296416659236,4034.1176470588234
19639,4854.952698915572,4854.952698915572,4034.1176470588234
19640,4780.2213964527145,4780.2213964527145,4034.1176470588234
19641,5340.90983124999,5340.90983124999,4034.1176470588234
19643,5446.780434512072,5446.780434512072,4034.1176470588234
19644,4857.363678623059,4857.363678623059,4034.1176470588234
19645,4972.8865329676755,4972.8865329676755,4034.1176470588234
19646,4986.282241834659,4986.282241834659,4034.1176470588234
19648,4996.4568211583455,4996.4568211583455,4034.1176470588234
19649,4915.754990525351,4915.754990525351,4034.1176470588234
19650,4912.154534039092,4912.154534039092,4034.1176470588234
19651,5078.617758866129,5078.617758866129,4034.1176470588234
19653,5036.75549619834,5036.75549619834,4034.1176470588234
19654,4932.134585157603,4932.134585157603,4034.1176470588234
19655,4742.4872768184105,4742.4872768184105,4034.1176470588234
19656,5036.697989098213,5036.697989098213,4792.5
19658,5415.00870258585,5415.00870258585,4792.5
19659,-3317.059555566483,5415.00870258585,4792.5
19660,-663958.7739307544,5415.00870258585,4792.5
19661,5237.138802269679,5237.138802269679,4792.5
19663,-693962.2070473457,5237.138802269679,4792.5
19664,4891.991100164645,4891.991100164645,4792.5
19665,-677889.6375914748,4891.991100164645,4792.5
19666,4781.12641349258,4781.12641349258,4792.5
19668,5059.796188587145,5059.796188587145,4792.5
19669,5005.416819334638,5005.416819334638,4792.5
19670,4846.0235140414725,4846.0235140414725,4792.5
19671,-647135.8823084456,4846.0235140414725,4792.5
19673,4962.220611896349,4962.220611896349,4792.5
19674,4917.524896016088,4917.524896016088,4792.5
19676,0.0,4917.524896016088,4792.5
19677,0.0,4917.524896016088,4308.0
19678,0.0,4917.524896016088,4308.0
19679,5235.06488517192,5235.06488517192,4308.0
19680,0.0,4308.0,4308.0
19681,0.0,4308.0,4308.0
19683,0.0,4308.0,4308.0
19685,4675.8173055046,4675.8173055046,4308.0
19686,4947.398119042835,4947.398119042835,4308.0
19687,11120.881631473938,11120.881631473938,4308.0
19688,4706.628752167058,4706.628752167058,4308.0
19690,5033.064143525567,5033.064143525567,4308.0
19691,4995.42520686201,4995.42520686201,4308.0
19696,7592.873988344221,7592.873988344221,4308.0
19697,7614.4264158679625,7614.4264158679625,4308.0
19698,7420.257669098393,7420.257669098393,4308.0
19699,7268.489478286294,7268.489478286294,7850.7692307692305
19702,1243.9898765567125,1243.9898765567125,7850.7692307692305
19705,7659.77426405315,7659.77426405315,7850.7692307692305
19706,8114.84087686255,8114.84087686255,7850.7692307692305
19707,7707.176999527271,7707.176999527271,7850.7692307692305
19708,7613.247626959594,7613.247626959594,7850.7692307692305
19710,7542.346205288696,7542.346205288696,7850.7692307692305
19711,7746.928882654565,7746.928882654565,7850.7692307692305
19712,7548.191913195185,7548.191913195185,7850.7692307692305
19713,7630.015203294834,7630.015203294834,7850.7692307692305
19715,7802.639793989999,7802.639793989999,7850.7692307692305
19716,7680.79207443529,7680.79207443529,7850.7692307692305
19717,7668.288130855163,7668.288130855163,7850.7692307692305
19718,7574.485888889082,7574.485888889082,7850.7692307692305
19720,7719.272864364143,7719.272864364143,7803.529411764706
19721,7474.454404906263,7474.454404906263,7803.529411764706
19722,7742.939953209659,7742.939953209659,7803.529411764706
19723,7604.452037751438,7604.452037751438,7803.529411764706
19725,7721.533156253296,7721.533156253296,7803.529411764706
19726,7807.423029759428,7807.423029759428,7803.529411764706
19727,7736.987657596414,7736.987657596414,7803.529411764706
19728,7941.046255298341,7941.046255298341,7803.529411764706
19730,7384.348364398764,7384.348364398764,7803.529411764706
19731,7633.634026426626,7633.634026426626,7803.529411764706
19732,7842.427505814157,7842.427505814157,7803.529411764706
19733,7952.88734684015,7952.88734684015,7803.529411764706
19735,7905.05966009525,7905.05966009525,7803.529411764706
19736,7687.120433256272,7687.120433256272,7803.529411764706
19737,7669.966768771761,7669.966768771761,7803.529411764706
19738,8146.907803579399,8146.907803579399,7803.529411764706
19740,7884.8266765128665,7884.8266765128665,7803.529411764706
19741,7866.173138767071,7866.173138767071,8080.0
19742,7955.740021708885,7955.740021708885,8080.0
19743,7848.0460007552465,7848.0460007552465,8080.0
19745,7752.475293872585,7752.475293872585,8080.0
19746,7889.250659252155,7889.250659252155,8080.0
19747,8173.695828855631,8173.695828855631,8080.0
19748,8154.876645470281,8154.876645470281,8080.0
19750,7951.857581787153,7951.857581787153,8080.0
19751,8016.115486589792,8016.115486589792,8080.0
19752,8048.501335528537,8048.501335528537,8080.0
19753,8046.829685244223,8046.829685244223,8080.0
19755,8085.597132858188,8085.597132858188,8080.0
19756,8150.290465794797,8150.290465794797,8080.0
19757,7859.5668485647475,7859.5668485647475,8080.0
19758,8330.809763146164,8330.809763146164,8080.0
19760,7779.872800803278,7779.872800803278,8080.0
19761,8040.04742577081,8040.04742577081,8080.0
19762,8207.044272419582,8207.044272419582,8080.0
19763,7979.80000474112,7979.80000474112,7761.176470588235
19765,8018.795268873117,8018.795268873117,7761.176470588235
19766,8095.0513131239,8095.0513131239,7761.176470588235
19767,7822.198120679904,7822.198120679904,7761.176470588235
19768,8002.630177442892,8002.630177442892,7761.176470588235
19770,7910.2533304312155,7910.2533304312155,7761.176470588235
19771,7603.511783673612,7603.511783673612,7761.176470588235
19772,8035.268257291053,8035.268257291053,7761.176470588235
19773,8330.17254113151,8330.17254113151,7761.176470588235
19775,8174.9639484851505,8174.9639484851505,7761.176470588235
19776,8479.951231295347,8479.951231295347,7761.176470588235
19777,8188.154463621415,8188.154463621415,7761.176470588235
19778,8220.156964648255,8220.156964648255,7761.176470588235
19780,8287.839653916097,8287.839653916097,7761.176470588235
19781,8127.557694273803,8127.557694273803,7761.176470588235
19782,8311.147814524491,8311.147814524491,7761.176470588235
19783,8452.782298827737,8452.782298827737,7761.176470588235
19785,8345.603870382593,8345.603870382593,8078.823529411765
19786,8294.663914583283,8294.663914583283,8078.823529411765
19787,8558.739181479434,8558.739181479434,8078.823529411765
19788,8002.197141500616,8002.197141500616,8078.823529411765
19790,8300.099568467813,8300.099568467813,8078.823529411765
19791,8518.387133583357,8518.387133583357,8078.823529411765
19792,8282.828672598704,8282.828672598704,8078.823529411765
19793,8202.020020440481,8202.020020440481,8078.823529411765
19795,8513.469839679134,8513.469839679134,8078.823529411765
19796,8398.422593718717,8398.422593718717,8078.823529411765
19797,8300.834419952382,8300.834419952382,8078.823529411765
19798,8763.380732103335,8763.380732103335,8078.823529411765
19800,7927.2919054898375,7927.2919054898375,8078.823529411765
19801,8396.931640702429,8396.931640702429,8078.823529411765
19802,8431.60750662348,8431.60750662348,8078.823529411765
19803,8487.582603773719,8487.582603773719,8078.823529411765
19805,8572.43687981298,8572.43687981298,8078.823529411765
19806,8818.34643851683,8818.34643851683,8925.882352941177
19807,8572.357976878213,8572.357976878213,8925.882352941177
19808,8420.935703583511,8420.935703583511,8925.882352941177
19810,8126.6076258194735,8126.6076258194735,8925.882352941177
19811,8541.659350375758,8541.659350375758,8925.882352941177
19812,8509.962458529448,8509.962458529448,8925.882352941177
19813,8721.198800297167,8721.198800297167,8925.882352941177
19815,8513.348602146805,8513.348602146805,8925.882352941177
19816,8594.018545111723,8594.018545111723,8925.882352941177
19817,8540.869881566583,8540.869881566583,8925.882352941177
19818,8778.146586388495,8778.146586388495,8925.882352941177
19820,8818.87084721508,8818.87084721508,8925.882352941177
19821,8466.39762507349,8466.39762507349,8925.882352941177
19822,8915.637751932436,8915.637751932436,8925.882352941177
19823,8813.794595420886,8813.794595420886,8925.882352941177
19825,8592.563547620899,8592.563547620899,8925.882352941177
19826,8170.037046677222,8170.037046677222,8925.882352941177
19827,8711.529053603159,8711.529053603159,8883.529411764706
19828,8627.154991918938,8627.154991918938,8883.529411764706
19830,8963.024185983459,8963.024185983459,8883.529411764706
19831,8461.40876289582,8461.40876289582,8883.529411764706
19832,8626.410101646174,8626.410101646174,8883.529411764706
19833,8570.115928367026,8570.115928367026,8883.529411764706
19835,8269.747175395913,8269.747175395913,8883.529411764706
19836,8316.776098646127,8316.776098646127,8883.529411764706
19837,8225.44900696228,8225.44900696228,8883.529411764706
19838,8121.7271768392175,8121.7271768392175,8883.529411764706
19840,8178.2215780475535,8178.2215780475535,8883.529411764706
19841,8425.350822343496,8425.350822343496,8883.529411764706
19842,8679.670063401822,8679.670063401822,8883.529411764706
19843,8569.01486281476,8569.01486281476,8883.529411764706
19845,8358.703603270344,8358.703603270344,8883.529411764706
19846,8365.363456125462,8365.363456125462,8883.529411764706
19847,8283.631993319357,8283.631993319357,8883.529411764706
19848,7968.85612706627,7968.85612706627,9328.235294117647
19850,8531.224418506208,8531.224418506208,9328.235294117647
19851,8308.749421002676,8308.749421002676,9328.235294117647
19852,7871.290725412979,7871.290725412979,9328.235294117647
19853,8656.818320434035,8656.818320434035,9328.235294117647
19855,8311.215075193335,8311.215075193335,9328.235294117647
19856,8650.029040374668,8650.029040374668,9328.235294117647
19857,8686.834854484488,8686.834854484488,9328.235294117647
19858,8427.294063739075,8427.294063739075,9328.235294117647
19860,8428.9052563071,8428.9052563071,9328.235294117647
19861,8272.636513137584,8272.636513137584,9328.235294117647
19862,9067.445592967546,9067.445592967546,9328.235294117647
19863,8811.178981249113,8811.178981249113,9328.235294117647
19865,8775.117786009263,8775.117786009263,9328.235294117647
19866,8541.074083549593,8541.074083549593,9328.235294117647
19867,8938.707666730446,8938.707666730446,9328.235294117647
19868,8536.635367792216,8536.635367792216,9328.235294117647
19870,8097.198135401478,8097.198135401478,9582.35294117647
19871,8203.70926891774,8203.70926891774,9582.35294117647
19872,8226.410210152852,8226.410210152852,9582.35294117647
19873,8739.189259579865,8739.189259579865,9582.35294117647
19875,8675.556510962348,8675.556510962348,9582.35294117647
19876,8649.783314294587,8649.783314294587,9582.35294117647
19877,8680.141358778415,8680.141358778415,9582.35294117647
19878,-465878.32015312713,8680.141358778415,9582.35294117647
19880,9000.764578553575,9000.764578553575,9582.35294117647
19881,8075.688139636528,8075.688139636528,9582.35294117647
19882,8737.99989328603,8737.99989328603,9582.35294117647
19883,8659.096810382034,8659.096810382034,9582.35294117647
19885,8409.351350729608,8409.351350729608,9582.35294117647
19886,8556.245890058522,8556.245890058522,9582.35294117647
19887,8398.954164029059,8398.954164029059,9582.35294117647
19888,8720.866292631232,8720.866292631232,9582.35294117647
19890,8713.182081069539,8713.182081069539,9582.35294117647
19891,8058.2540960967945,8058.2540960967945,8590.90909090909
19892,8844.924797243393,8844.924797243393,8590.90909090909
19893,12176.274319112134,12176.274319112134,8590.90909090909
19903,0.0,8590.90909090909,8590.90909090909
19904,0.0,8590.90909090909,8590.90909090909
19905,0.0,8590.90909090909,8590.90909090909
19906,8055.765032257248,8055.765032257248,8590.90909090909
19907,0.0,8055.765032257248,8590.90909090909
19908,0.0,8055.765032257248,8590.90909090909
19909,0.0,8055.765032257248,8590.90909090909
19911,0.0,8055.765032257248,8590.90909090909
19912,0.0,8055.765032257248,8370.0
19913,0.0,8055.765032257248,8370.0
19915,0.0,8055.765032257248,8370.0
19918,0.0,8055.765032257248,8370.0
19919,0.0,8055.765032257248,8370.0
19920,0.0,8055.765032257248,8370.0
19921,0.0,8055.765032257248,8370.0
19922,0.0,8055.765032257248,8370.0
19923,0.0,8055.765032257248,8370.0
19924,0.0,8055.765032257248,8370.0
19927,0.0,8055.765032257248,8370.0
19928,0.0,8055.765032257248,8370.0
19929,0.0,8055.765032257248,8370.0
19930,0.0,8055.765032257248,8370.0
19931,0.0,8055.765032257248,8370.0
19932,0.0,8055.765032257248,8370.0
19933,0.0,8055.765032257248,8370.0
19934,0.0,8055.765032257248,8980.0
19936,0.0,8055.765032257248,8980.0
19937,0.0,8055.765032257248,8980.0
19938,0.0,8055.765032257248,8980.0
19939,0.0,8055.765032257248,8980.0
19940,0.0,8055.765032257248,8980.0
19941,0.0,8055.765032257248,8980.0
19942,0.0,8055.765032257248,8980.0
19943,0.0,8055.765032257248,8980.0
19945,0.0,8055.765032257248,8980.0
19946,0.0,8055.765032257248,8980.0
19947,0.0,8055.765032257248,8980.0
19948,0.0,8055.765032257248,8980.0
19949,0.0,8055.765032257248,8980.0
19950,0.0,8055.765032257248,8980.0
19951,0.0,8055.765032257248,8980.0
19952,0.0,8055.765032257248,8980.0
19954,0.0,8055.765032257248,8980.0
19955,0.0,9577.894736842105,9577.894736842105
19956,0.0,9577.894736842105,9577.894736842105
19957,0.0,9577.894736842105,9577.894736842105
19958,0.0,9577.894736842105,9577.894736842105
19959,0.0,9577.894736842105,9577.894736842105
19960,0.0,9577.894736842105,9577.894736842105
19961,0.0,9577.894736842105,9577.894736842105
19963,0.0,9577.894736842105,9577.894736842105
19964,0.0,9577.894736842105,9577.894736842105
19965,0.0,9577.894736842105,9577.894736842105
19966,0.0,9577.894736842105,9577.894736842105
19967,0.0,9577.894736842105,9577.894736842105
19968,0.0,9577.894736842105,9577.894736842105
19969,0.0,9577.894736842105,9577.894736842105
19970,0.0,9577.894736842105,9577.894736842105
19972,0.0,9577.894736842105,9577.894736842105
19973,0.0,9577.894736842105,9577.894736842105
19974,0.0,9577.894736842105,9577.894736842105
19975,0.0,9577.894736842105,9577.894736842105
19976,0.0,9378.0,9378.0
19977,0.0,9378.0,9378.0
19978,0.0,9378.0,9378.0
19979,0.0,9378.0,9378.0
19981,0.0,9378.0,9378.0
19982,0.0,9378.0,9378.0
19983,0.0,9378.0,9378.0
19984,0.0,9378.0,9378.0
19985,0.0,9378.0,9378.0
19986,0.0,9378.0,9378.0
19987,0.0,9378.0,9378.0
19988,0.0,9378.0,9378.0
19990,0.0,9378.0,9378.0
19991,0.0,9378.0,9378.0
19992,0.0,9378.0,9378.0
19993,0.0,9378.0,9378.0
19994,0.0,9378.0,9378.0
19995,0.0,9378.0,9378.0
19996,0.0,9378.0,9378.0
19997,0.0,9378.0,9378.0
19999,0.0,9780.0,9780.0
20000,0.0,9780.0,9780.0
20001,0.0,9780.0,9780.0
20002,0.0,9780.0,9780.0
20003,0.0,9780.0,9780.0
20004,0.0,9780.0,9780.0
20005,0.0,9780.0,9780.0
20006,0.0,9780.0,9780.0
20008,0.0,9780.0,9780.0
20009,0.0,9780.0,9780.0
20010,0.0,9780.0,9780.0
20011,0.0,9780.0,9780.0
20012,0.0,9780.0,9780.0
20013,0.0,9780.0,9780.0
20014,0.0,9780.0,9780.0
20015,0.0,9780.0,9780.0
20017,0.0,9780.0,9780.0
20018,0.0,9780.0,9780.0
20019,0.0,9504.0,9504.0
20020,0.0,9504.0,9504.0
20021,0.0,9504.0,9504.0
20022,0.0,9504.0,9504.0
20023,0.0,9504.0,9504.0
20024,0.0,9504.0,9504.0
20026,0.0,9504.0,9504.0
20027,0.0,9504.0,9504.0
20028,0.0,9504.0,9504.0
20029,0.0,9504.0,9504.0
20030,0.0,9504.0,9504.0
20031,0.0,9504.0,9504.0
20032,0.0,9504.0,9504.0
20033,0.0,9504.0,9504.0
20035,0.0,9504.0,9504.0
20036,0.0,9504.0,9504.0
20037,0.0,9504.0,9504.0
20038,0.0,9504.0,9504.0
20039,0.0,9504.0,9504.0
20040,0.0,9504.0,9504.0
20041,0.0,9560.0,9560.0
20042,0.0,9560.0,9560.0
20044,0.0,9560.0,9560.0
20045,0.0,9560.0,9560.0
20046,0.0,9560.0,9560.0
20047,0.0,9560.0,9560.0
20048,0.0,9560.0,9560.0
20049,0.0,9560.0,9560.0
20051,0.0,9560.0,9560.0
20052,0.0,9560.0,9560.0
20053,0.0,9560.0,9560.0
20054,0.0,9560.0,9560.0
20055,0.0,9560.0,9560.0
20056,0.0,9560.0,9560.0
20057,0.0,9560.0,9560.0
20058,0.0,9560.0,9560.0
20060,0.0,9560.0,9560.0
20061,0.0,9560.0,9560.0
20062,0.0,9255.78947368421,9255.78947368421
20063,0.0,9255.78947368421,9255.78947368421
20064,0.0,9255.78947368421,9255.78947368421
20065,0.0,9255.78947368421,9255.78947368421
20066,0.0,9255.78947368421,9255.78947368421
20067,0.0,9255.78947368421,9255.78947368421
20069,0.0,9255.78947368421,9255.78947368421
20070,0.0,9255.78947368421,9255.78947368421
20071,0.0,9255.78947368421,9255.78947368421
20072,9164.55354719338,9164.55354719338,9255.78947368421
20073,0.0,9164.55354719338,9255.78947368421
20074,0.0,9164.55354719338,9255.78947368421
20076,0.0,9164.55354719338,9255.78947368421
20077,0.0,9164.55354719338,9255.78947368421
20078,0.0,9164.55354719338,9255.78947368421
20079,0.0,9164.55354719338,9255.78947368421
20080,0.0,9164.55354719338,9255.78947368421
20081,0.0,9164.55354719338,9255.78947368421
20082,0.0,9164.55354719338,9255.78947368421
20083,0.0,9164.55354719338,9161.052631578947
20085,0.0,9164.55354719338,9161.052631578947
20086,0.0,9164.55354719338,9161.052631578947
20087,0.0,9164.55354719338,9161.052631578947
20088,0.0,9164.55354719338,9161.052631578947
20089,0.0,9164.55354719338,9161.052631578947
20090,0.0,9164.55354719338,9161.052631578947
20091,0.0,9164.55354719338,9161.052631578947
20092,0.0,9164.55354719338,9161.052631578947
20094,0.0,9164.55354719338,9161.052631578947
20095,0.0,9164.55354719338,9161.052631578947
20096,0.0,9164.55354719338,9161.052631578947
20097,0.0,9164.55354719338,9161.052631578947
20098,0.0,9164.55354719338,9161.052631578947
20099,0.0,9164.55354719338,9161.052631578947
20100,0.0,9164.55354719338,9161.052631578947
20101,0.0,9164.55354719338,9161.052631578947
20103,0.0,9164.55354719338,9161.052631578947
20104,0.0,9164.55354719338,9161.052631578947
20105,0.0,9164.55354719338,10278.947368421053
20106,0.0,9164.55354719338,10278.947368421053
20107,0.0,9164.55354719338,10278.947368421053
20108,0.0,9164.55354719338,10278.947368421053
20109,0.0,9164.55354719338,10278.947368421053
20110,0.0,9164.55354719338,10278.947368421053
20112,0.0,9164.55354719338,10278.947368421053
20113,0.0,9164.55354719338,10278.947368421053
20114,0.0,9164.55354719338,10278.947368421053
20115,0.0,9164.55354719338,10278.947368421053
20116,0.0,9164.55354719338,10278.947368421053
20117,0.0,9164.55354719338,10278.947368421053
20118,0.0,9164.55354719338,10278.947368421053
20119,0.0,9164.55354719338,10278.947368421053
20121,0.0,9164.55354719338,10278.947368421053
20122,0.0,9164.55354719338,10278.947368421053
20123,0.0,9164.55354719338,10278.947368421053
20124,0.0,9164.55354719338,10278.947368421053
20125,0.0,9164.55354719338,10278.947368421053
20126,0.0,10638.947368421053,10638.947368421053
20127,0.0,10638.947368421053,10638.947368421053
20128,0.0,10638.947368421053,10638.947368421053
20130,0.0,10638.947368421053,10638.947368421053
20131,0.0,10638.947368421053,10638.947368421053
20132,0.0,10638.947368421053,10638.947368421053
20133,0.0,10638.947368421053,10638.947368421053
20134,0.0,10638.947368421053,10638.947368421053
20135,0.0,10638.947368421053,10638.947368421053
20136,0.0,10638.947368421053,10638.947368421053
20137,0.0,10638.947368421053,10638.947368421053
20139,0.0,10638.947368421053,10638.947368421053
20140,0.0,10638.947368421053,10638.947368421053
20141,0.0,10638.947368421053,10638.947368421053
20142,0.0,10638.947368421053,10638.947368421053
20143,0.0,10638.947368421053,10638.947368421053
20144,0.0,10638.947368421053,10638.947368421053
20145,0.0,10638.947368421053,10638.947368421053
20146,0.0,10638.947368421053,10638.947368421053
20148,0.0,10662.35294117647,10662.35294117647
20151,0.0,10662.35294117647,10662.35294117647
20152,0.0,10662.35294117647,10662.35294117647
20153,0.0,10662.35294117647,10662.35294117647
20154,0.0,10662.35294117647,10662.35294117647
20155,0.0,10662.35294117647,10662.35294117647
20156,0.0,10662.35294117647,10662.35294117647
20157,0.0,10662.35294117647,10662.35294117647
20158,0.0,10662.35294117647,10662.35294117647
20160,0.0,10662.35294117647,10662.35294117647
20161,0.0,10662.35294117647,10662.35294117647
20162,0.0,10662.35294117647,10662.35294117647
20163,0.0,10662.35294117647,10662.35294117647
20164,0.0,10662.35294117647,10662.35294117647
20165,0.0,10662.35294117647,10662.35294117647
20166,0.0,10662.35294117647,10662.35294117647
20167,0.0,10662.35294117647,10662.35294117647
20169,0.0,10146.315789473685,10146.315789473685
20170,0.0,10146.315789473685,10146.315789473685
20171,0.0,10146.315789473685,10146.315789473685
20172,0.0,10146.315789473685,10146.315789473685
20173,0.0,10146.315789473685,10146.315789473685
20174,0.0,10146.315789473685,10146.315789473685
20175,0.0,10146.315789473685,10146.315789473685
20176,0.0,10146.315789473685,10146.315789473685
